"event-id","visible","timestamp","location-long","location-lat","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","GlobCover 2009 2009 Land-Cover Classification","NCEP NARR SFC Total Precipitation at Surface (Accumulated)","NCEP NARR SFC Pressure at Surface","NCEP NARR SFC Temperature at Surface","NCEP NARR FLX U Wind at 10 m above Ground","Movebank Thermal Uplift (from ECMWF)","NCEP NARR FLX V Wind at 10 m above Ground"
"3942427470","true","2017-01-02 00:00:00.000","-96.8926","28.20185","3.5","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101073.04431697476","295.92853355046606","-1.7127568667572202","0.0","1.9358660603455415"
"3942427471","true","2017-01-05 00:00:00.000","-96.8923","28.20157","1.7","6","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101664.36484970557","296.01199170092497","-1.924055392438695","0.2904272682944619","-2.1585530413557255"
"3942427472","true","2017-01-08 00:00:00.000","-96.89246","28.20171","1.4","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","103840.1628448038","295.17729844606407","-0.4120647529059559","0.5663888576642652","-5.092178498854836"
"3942427473","true","2017-01-11 00:00:00.000","-96.89249","28.20145","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101569.50724367163","294.4888678876801","-1.544532089802577","0.0","4.782500572750876"
"3942427474","true","2017-01-14 00:00:00.000","-96.89246","28.20141","1.1","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0078125","102397.64976386534","294.4971784940221","-4.227016242321855","0.0","-0.14079359254983848"
"3942427475","true","2017-01-17 00:00:00.000","-96.89259","28.20141","1.2","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0625","101386.01062401768","295.21094550977875","-3.3688739500061553","0.0","4.437862953798659"
"3942427476","true","2017-01-20 00:00:00.000","-96.89246","28.20141","3.2","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0078125","100823.265625","294.62754735136383","-0.4785736854647678","0.09806142943547543","2.9722204287295684"
"3942427477","true","2017-01-23 00:00:00.000","-96.89239","28.20154","2.0","5","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101046.51727507448","294.7462715837924","4.5943505039340415","0.0","-4.104981705902659"
"3942427478","true","2017-01-26 00:00:00.000","-96.8924","28.20167","1.4","8","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101319.32117076969","293.2032056787263","-0.03834562375388245","0.0","-5.867048744904925"
"3942427479","true","2017-01-29 00:00:00.000","-96.89223","28.20169","9.7","4","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102632.00181965689","292.87594137752626","2.6348068673014695","0.4167935611389497","-0.8052138193840732"
"3942427480","true","2017-02-01 00:00:00.000","-96.89234","28.20164","1.6","7","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","101655.02831504286","292.6760391239037","-2.956056890107585","0.0","3.4213020869905395"
"3942427481","true","2017-02-04 00:00:00.000","-96.89233","28.20164","1.4","8","gps","","13","2231-55428","grcaMigration-Ryder","50","0.0","102547.70338339088","292.58805303087973","NaN","0.21977708297420193","NaN"
"3942427482","true","2016-08-06 00:00:00.000","-105.18727","40.57552","6.2","4","gps","","14","2231-55430","grcaMigration-Ryder","70","1.171875","80966.13490474688","290.73725491807795","1.3427474902786574","1.1987479349272894","0.6117843674978549"
"3942427483","true","2016-08-18 00:00:00.000","-105.18101","40.58046","3.5","6","gps","","14","2231-55430","grcaMigration-Ryder","70","0.734375","80797.78943861992","301.2743625401374","-2.0042812980638818","0.9796351100200769","2.534051277183287"
"3942427484","true","2016-08-23 00:00:00.000","-105.18059","40.58051","2.0","5","gps","","14","2231-55430","grcaMigration-Ryder","70","0.0","80307.22576653188","300.70793268991474","0.2619750392502692","0.06906913748194492","-1.464525288955895"
"3942427485","true","2016-08-26 00:00:00.000","-105.1807","40.58062","1.8","6","gps","","14","2231-55430","grcaMigration-Ryder","70","0.0625","81114.01529009681","293.0709367459309","-2.42142417256892","0.46525248803104796","4.783202242528687"
"3942427486","true","2016-09-04 00:00:00.000","-105.18092","40.58054","4.0","6","gps","","14","2231-55430","grcaMigration-Ryder","70","0.0234375","80315.17920818143","299.7375021653505","-0.36267701853552947","0.0","1.929234369468263"
"3942427487","true","2016-09-07 00:00:00.000","-105.18043","40.58072","5.0","5","gps","","14","2231-55430","grcaMigration-Ryder","70","0.0","80586.91512710058","297.4911878799553","-2.8292443023052813","0.0","5.027644958186746"
"3942427488","true","2016-09-10 00:00:00.000","-105.18053","40.58061","3.3","5","gps","","14","2231-55430","grcaMigration-Ryder","70","0.0","81456.26759295275","292.38067525812187","-1.3318197581604867","1.243321211771278","-4.593944197155316"
"3942427489","true","2016-09-13 00:00:00.000","-105.18216","40.58206","4.1","5","gps","","14","2231-55430","grcaMigration-Ryder","100","0.609375","80778.98937292639","291.48009357014723","-5.419878031789035","0.0691377717306149","0.43126959465739173"
"3942427490","true","2016-09-16 00:00:00.000","-105.18077","40.58047","3.3","5","gps","","14","2231-55430","grcaMigration-Ryder","70","0.4375","80926.24377797761","291.7191805022637","-0.5284340460356376","0.0","-1.5131181873481911"
"3942427491","true","2016-09-19 00:00:00.000","-105.18207","40.5821","1.4","7","gps","","14","2231-55430","grcaMigration-Ryder","100","0.003428768","80684.21772343639","295.30218545874","3.8439300384270783","0.0","-1.2068319113674195"
"3942427492","true","2016-09-22 00:00:00.000","-105.18208","40.58212","2.3","5","gps","","14","2231-55430","grcaMigration-Ryder","100","0.0","80674.542143618","295.30181239071135","-1.4356215635761442","0.0","1.1967519589581275"
"3942427493","true","2016-09-25 00:00:00.000","-102.38939","35.45541","1.2","7","gps","","14","2231-55430","grcaMigration-Ryder","130","0.0","88579.86183916757","300.1031355245872","3.024799953401758","0.0","2.4237241433001158"
"3942427494","true","2016-10-01 00:00:00.000","-102.05462","33.13692","1.5","6","gps","","14","2231-55430","grcaMigration-Ryder","120","0.0","91197.25782622713","296.97803815418655","-0.5323507985575404","0.0","3.4774535584935813"
"3942427495","true","2016-10-04 00:00:00.000","-102.05467","33.13705","1.2","8","gps","","14","2231-55430","grcaMigration-Ryder","120","0.0","89964.62539233304","300.2288667835258","0.29776571341404195","0.0","6.577086093375423"
"3942427496","true","2016-10-07 00:00:00.000","-96.36644","30.5773","2.1","4","gps","","14","2231-55430","grcaMigration-Ryder","100","0.5078125","100184.24311889098","300.56162552752","-3.224979965428472","0.0","4.129654460667208"
"3942427497","true","2016-10-10 00:00:00.000","-98.46784","23.72553","2.0","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97050.77447488059","298.1365840753989","-0.9307432942212953","0.06088300659112334","-2.523223839609547"
"3942427498","true","2016-10-13 00:00:00.000","-98.46758","23.72544","2.3","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97102.7419545187","297.4940310256218","-3.3935108962313594","0.0","1.071562068205551"
"3942427499","true","2016-10-16 00:00:00.000","-98.46789","23.72581","3.0","4","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","96845.09318393828","297.0520185036997","-2.852629489526967","0.0","2.0067211139567886"
"3942427500","true","2016-10-25 00:00:00.000","-98.46772","23.72561","2.0","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.1640625","97252.2414311952","295.0604983488782","-5.152905850719147","0.0","1.3230463595317568"
"3942427501","true","2016-10-28 00:00:00.000","-98.46773","23.72575","3.7","4","gps","","14","2231-55430","grcaMigration-Ryder","50","0.890625","97099.79227683686","293.81582533837246","-2.474137431295012","0.0","-1.5731000143728806"
"3942427502","true","2016-10-31 00:00:00.000","-98.46781","23.72565","3.2","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97155.56248447929","295.81530732903286","-2.2698012123011417","0.0","-1.015363923701753"
"3942427503","true","2016-11-15 00:00:00.000","-98.46777","23.72538","2.1","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0078125","97085.28783975006","291.0607825997736","-0.8001274877236048","0.12984532160693985","-0.7525067310717504"
"3942427504","true","2016-11-18 00:00:00.000","-98.46787","23.7255","2.7","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","96460.75915109047","292.9151754658854","-1.1966557977324577","0.0","5.040491914058093"
"3942427505","true","2016-11-21 00:00:00.000","-98.46778","23.7256","2.6","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97435.87972869107","286.1910621107547","-2.3792935129165897","0.0","0.2798803645763701"
"3942427506","true","2016-11-24 00:00:00.000","-98.46783","23.72543","2.7","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.046875","97094.03006820046","292.4576525024991","-2.4044612823435907","0.0","-0.9658113781919249"
"3942427507","true","2016-11-27 00:00:00.000","-98.46797","23.72556","2.7","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97447.46837442882","291.50452111162826","-1.4891863117711839","0.06334685857751719","-1.22195469327186"
"3942427508","true","2016-11-30 00:00:00.000","-98.4681","23.7256","2.5","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","95483.57581545804","293.3869826605577","1.3786514611205125","0.0","1.3432953929138187"
"3942427509","true","2016-12-06 00:00:00.000","-98.46777","23.72574","2.1","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","96490.55815488072","287.34253770796005","-1.7006543490265773","0.0","-0.09833525298303614"
"3942427510","true","2016-12-09 00:00:00.000","-98.46819","23.7253","1.0","8","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0546875","97755.50941327296","288.588410006452","-0.35823542348724546","0.9898610104351254","-7.564835114085379"
"3942427511","true","2016-12-18 00:00:00.000","-98.46835","23.72509","2.2","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","95994.01320960351","295.6052746416479","-0.2558890465421044","0.0","4.616766851724307"
"3942427512","true","2016-12-21 00:00:00.000","-98.46782","23.72548","1.9","7","gps","","14","2231-55430","grcaMigration-Ryder","50","2.4021043E-4","97744.33147862","285.3046798781043","0.9421268743710451","0.11402698728092554","0.07140612205666014"
"3942427513","true","2016-12-24 00:00:00.000","-98.46764","23.72563","5.8","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","96775.00032895763","291.61226433980676","-2.5888888160881707","0.0","2.351536802506461"
"3942427514","true","2016-12-27 00:00:00.000","-98.49652","23.89491","7.5","4","gps","","14","2231-55430","grcaMigration-Ryder","50","0.125","97940.11528798599","295.8987788520933","-3.6649184099356233","0.0","1.7963111644743461"
"3942427515","true","2016-12-30 00:00:00.000","-98.4955","23.89446","2.3","4","gps","","14","2231-55430","grcaMigration-Ryder","50","0.328125","98255.47899870554","296.57351472269113","-2.6540672000132624","0.08702971737800194","-5.436317511777253"
"3942427516","true","2017-01-05 00:00:00.000","-98.49482","23.89348","1.6","7","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97464.33563217036","295.42026938681124","-3.0471173498919866","0.0","-0.8767620017826172"
"3942427517","true","2017-01-08 00:00:00.000","-98.49488","23.89378","1.3","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","99501.4904830023","281.13242111505485","1.9856110092100094","0.6173890294263463","-3.9175158235972316"
"3942427518","true","2017-01-11 00:00:00.000","-98.49459","23.8936","1.7","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97720.79957032135","291.5338419978563","-1.2107520432655825","0.0","3.3093619387385997"
"3942427519","true","2017-01-14 00:00:00.000","-98.49477","23.89357","1.3","6","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0625","98284.42533795704","296.1247984789287","-5.032986364371534","0.0","4.07360635115163"
"3942427520","true","2017-01-17 00:00:00.000","-98.49504","23.89378","2.5","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97417.2270376429","295.88224176111356","-2.1966630952756154","0.0","1.5075812424070985"
"3942427521","true","2017-01-20 00:00:00.000","-98.49508","23.89348","2.3","4","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97021.42315238203","298.03515460694473","-1.8266562042254817","0.0","0.6590504538051903"
"3942427522","true","2017-01-23 00:00:00.000","-98.49536","23.89413","2.9","5","gps","","14","2231-55430","grcaMigration-Ryder","50","0.0","97396.84315621499","292.7626101056509","0.5604349911883033","0.0","-3.2349549913317115"
"3942427523","true","2016-07-01 00:00:00.000","-84.27847","33.80619","2.0","6","gps","","15","2671-02025","grcaMigration-Ryder","70","0.296875","98345.17703192437","302.63842309502303","1.445363339584896","0.0","1.2903798834646847"
"3942427524","true","2016-07-13 00:00:00.000","-84.27841","33.80617","1.4","5","gps","","15","2671-02025","grcaMigration-Ryder","70","0.2734375","98774.86937571896","304.1836688112941","1.5240469493243447","0.0","-1.1381006078936058"
"3942427525","true","2016-08-18 00:00:00.000","-84.27854","33.8061","1.5","6","gps","","15","2671-02025","grcaMigration-Ryder","70","0.421875","98712.40874043372","302.89542191917815","1.9259025329695405","0.0","0.647928375979766"
"3942427526","true","2016-09-01 00:00:00.000","-84.27883","33.80639","7.4","4","gps","","15","2671-02025","grcaMigration-Ryder","70","0.0019707938","98199.871548908","300.1525941077075","-2.818462750306662","0.0","1.6444932393170577"
"3942427527","true","2016-09-07 00:00:00.000","-84.27878","33.80605","3.3","6","gps","","15","2671-02025","grcaMigration-Ryder","70","0.0","98766.54993590128","295.2452069244603","-0.15794098126566303","0.0","1.060449086600735"
"3942427528","true","2016-09-10 00:00:00.000","-84.27855","33.80617","6.3","4","gps","","15","2671-02025","grcaMigration-Ryder","70","0.0","98489.75954178147","294.93045353381757","-0.3782300049842735","0.0","3.458991027007763"
"3942427529","true","2016-09-13 00:00:00.000","-84.27868","33.80606","9.3","4","gps","","15","2671-02025","grcaMigration-Ryder","70","0.7578125","98551.6287645249","298.42188337859517","-2.892018728083295","0.0","2.5235501030375316"
"3942427530","true","2016-09-16 00:00:00.000","-84.27871","33.80627","7.5","4","gps","","15","2671-02025","grcaMigration-Ryder","70","0.0","98626.00651111205","299.4636322432696","-2.5315604724182275","0.0","1.3810600932167378"
"3942427531","true","2016-09-19 00:00:00.000","-84.27874","33.8062","2.3","5","gps","","15","2671-02025","grcaMigration-Ryder","70","6.2768664","98288.41581249994","294.9638885975751","1.3754729416327396","0.0","-1.0147230530521179"
"3942427532","true","2016-09-25 00:00:00.000","-84.27894","33.80602","1.9","5","gps","","15","2671-02025","grcaMigration-Ryder","70","0.0","98417.70651253397","296.51752380111276","-1.4749550935873261","0.0","1.8457214911828845"
"3942427533","true","2016-09-28 00:00:00.000","-84.27906","33.80585","5.1","4","gps","","15","2671-02025","grcaMigration-Ryder","70","2.4375","97938.37312484515","297.44450675342256","2.831135983557444","0.0","-1.2733078840852907"
"3942427534","true","2016-10-04 00:00:00.000","-80.97254","28.66444","1.0","8","gps","","15","2671-02025","grcaMigration-Ryder","70","0.0390625","101105.61606459241","298.3657156336295","-2.6826088794668648","0.024974349931587207","-1.1153832967697166"
"3942427535","true","2016-10-07 00:00:00.000","-81.15549","28.16004","8.3","4","gps","","15","2671-02025","grcaMigration-Ryder","50","7.6171875","100554.28397642655","296.8693516757808","-3.106523594900806","0.0","-7.446728437658737"
"3942427536","true","2016-10-19 00:00:00.000","-81.15555","28.15873","2.0","4","gps","","15","2671-02025","grcaMigration-Ryder","60","0.0","101461.9388422185","296.96584301065803","-4.217892026027228","0.0","-0.8473607315629271"
"3942427537","true","2016-10-22 00:00:00.000","-81.15534","28.15877","2.1","5","gps","","15","2671-02025","grcaMigration-Ryder","60","0.0","100768.65625","296.9836652685194","2.8606129355295016","0.0","-1.6756141626717773"
"3942427538","true","2016-10-31 00:00:00.000","-81.15553","28.15834","6.1","4","gps","","15","2671-02025","grcaMigration-Ryder","60","0.0","101687.4296875","296.00355970740486","-2.7426262003025954","0.0","0.3461159940414333"
"3942427539","true","2016-11-18 00:00:00.000","-80.80371","28.04572","3.6","4","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101848.01597565411","292.56448053210545","-3.1019721498880153","0.23670772893322925","-1.2630879202303942"
"3942427540","true","2016-11-21 00:00:00.000","-80.80321","28.04489","2.0","7","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101868.04257258668","288.28887379360305","2.116719720443242","0.3449673547561449","-2.9891113166361905"
"3942427541","true","2016-11-24 00:00:00.000","-80.80351","28.04475","1.7","7","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101978.84566138819","296.2457333382688","-3.8585804098458456","0.17281044804322443","2.2409673527208116"
"3942427542","true","2016-11-27 00:00:00.000","-80.80328","28.04495","1.2","7","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101831.66145629497","293.6526702695784","-1.7712324699426116","0.23379490580534204","-2.538363800058338"
"3942427543","true","2016-11-30 00:00:00.000","-80.80354","28.0451","2.9","6","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101547.70712299827","296.2608280671632","-3.6174885301835724","0.0","4.396200529737615"
"3942427544","true","2016-12-03 00:00:00.000","-80.80342","28.04497","1.1","7","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","102038.75049347396","292.685205136409","-2.1417122470957874","0.25704653983751824","-2.7158939696250117"
"3942427545","true","2016-12-06 00:00:00.000","-80.80354","28.04508","2.3","6","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101213.9099649808","298.21084557251584","1.3749054329064436","0.0","4.72900259112641"
"3942427546","true","2016-12-09 00:00:00.000","-80.80345","28.04491","5.4","7","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","102050.11716771676","293.76539162654876","1.020720659776543","0.2511650317437461","-2.954310774335296"
"3942427547","true","2016-12-12 00:00:00.000","-80.80331","28.04507","2.2","5","gps","","15","2671-02025","grcaMigration-Ryder","50","0.40625","102146.86109487349","294.2640095438371","-4.51413700910652","0.17535120426059891","1.801212918954362"
"3942427548","true","2016-12-15 00:00:00.000","-80.80337","28.04508","1.3","7","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101544.52741595749","295.4627526731039","2.207757063367182","0.03048685428905899","1.5210459822671811"
"3942427549","true","2016-12-18 00:00:00.000","-80.80324","28.04513","2.0","6","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","101901.05411930733","296.4301910208394","-2.3607113206551302","0.0","4.4705810402795425"
"3942427550","true","2016-12-21 00:00:00.000","-80.80307","28.04495","2.2","6","gps","","15","2671-02025","grcaMigration-Ryder","50","0.00805271","102404.2192497199","294.24710091549593","-0.7717418199968008","0.15793068930801857","-2.5239058060877615"
"3942427551","true","2016-12-24 00:00:00.000","-80.80328","28.04522","1.9","8","gps","","15","2671-02025","grcaMigration-Ryder","50","0.0","102375.40937072257","294.08819662626945","-3.027737812002922","0.06662986552107635","-0.3053966882963429"
"3942427552","true","2016-07-01 00:00:00.000","-84.2783","33.80635","1.5","7","gps","","16","2651-52456","grcaMigration-Ryder","70","0.296875","98344.78015775527","302.6381485740824","1.4451294144667775","0.0","1.2903073523055675"
"3942427553","true","2016-07-13 00:00:00.000","-84.27952","33.80664","3.4","6","gps","","16","2651-52456","grcaMigration-Ryder","70","0.2734375","98773.78895701857","304.1832074409047","1.5229585755017652","0.0","-1.1372453271046088"
"3942427554","true","2016-07-25 00:00:00.000","-84.28367","33.80771","1.6","6","gps","","16","2651-52456","grcaMigration-Ryder","190","0.8136738","98293.77269630393","304.75133977550473","0.20936580057452403","0.0","1.046692716706766"
"3942427555","true","2016-08-18 00:00:00.000","-84.28072","33.80718","5.8","5","gps","","16","2651-52456","grcaMigration-Ryder","190","0.421875","98710.65751429083","302.8954125623015","1.9230485296869777","0.0","0.6442571936573559"
"3942427556","true","2016-08-23 00:00:00.000","-84.27994","33.80761","2.9","5","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98813.17238660147","298.9759628120978","1.3392430774704573","0.0","-2.2539228691070003"
"3942427557","true","2016-08-26 00:00:00.000","-84.27996","33.80735","5.6","5","gps","","16","2651-52456","grcaMigration-Ryder","190","1.203125","98754.29435632718","300.6609956994942","-1.985016572110811","0.0","2.0347948273157566"
"3942427558","true","2016-08-29 00:00:00.000","-84.28019","33.80769","2.9","6","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98521.89684529396","301.03016903440084","-3.6382437907965635","0.0","0.45061532627412076"
"3942427559","true","2016-09-01 00:00:00.000","-84.27993","33.80745","1.9","7","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0019707938","98197.86482970088","300.1514404776477","-2.817253492672097","0.0","1.6464628888137869"
"3942427560","true","2016-09-04 00:00:00.000","-84.28026","33.80774","2.8","6","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98525.59813227424","296.47247659588936","-1.2380021910176007","0.0","2.9673993044956166"
"3942427561","true","2016-09-07 00:00:00.000","-84.28027","33.8075","3.9","5","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98763.98793157033","295.2431461729376","-0.15792130635395385","0.0","1.0613566359225006"
"3942427562","true","2016-09-13 00:00:00.000","-84.28005","33.80758","3.1","5","gps","","16","2651-52456","grcaMigration-Ryder","190","0.7578125","98548.6929939192","298.4225007043876","-2.8867639071684428","0.0","2.5265312190507583"
"3942427563","true","2016-09-16 00:00:00.000","-84.27993","33.80804","2.7","6","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98622.48491806652","299.4623684958538","-2.525121071144666","0.0","1.3809865569186628"
"3942427564","true","2016-09-19 00:00:00.000","-84.27996","33.80788","1.7","6","gps","","16","2651-52456","grcaMigration-Ryder","190","6.2768664","98285.64432611862","294.9594784136171","1.3643162926418377","0.0","-1.002743853490869"
"3942427565","true","2016-09-22 00:00:00.000","-84.27996","33.807","1.7","5","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98386.45604256212","297.46934508639725","-3.228648748256902","0.0","-0.7753340422175701"
"3942427566","true","2016-09-25 00:00:00.000","-84.28018","33.80709","2.8","5","gps","","16","2651-52456","grcaMigration-Ryder","190","0.0","98416.30940778495","296.5160872967572","-1.4726429682880309","0.0","1.8476998762397718"
"3942427567","true","2016-09-28 00:00:00.000","-84.28055","33.80702","2.1","4","gps","","16","2651-52456","grcaMigration-Ryder","190","2.4375","97935.68892780038","297.4402419457561","2.8275347644125617","0.0","-1.2832933152032833"
"3942427568","true","2016-10-01 00:00:00.000","-82.31392","30.95712","1.1","7","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101345.74682423226","294.8659078362112","3.520875349502968","0.0","0.44110684876179784"
"3942427569","true","2016-10-04 00:00:00.000","-82.31333","30.95743","1.1","7","gps","","16","2651-52456","grcaMigration-Ryder","70","1.6796875","100820.603063962","298.9587451937721","-3.630558926131088","0.0","0.9620126594624534"
"3942427570","true","2016-10-07 00:00:00.000","-82.31355","30.95714","3.6","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.4375","101044.10081882088","296.6984544954417","-5.758999389621803","0.0","-2.7129252159085375"
"3942427571","true","2016-10-10 00:00:00.000","-82.31351","30.95743","1.5","6","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101545.942509503","291.4966229771292","-1.4499836255964609","0.0","-3.586145922641754"
"3942427572","true","2016-10-16 00:00:00.000","-82.31376","30.95764","6.7","4","gps","","16","2651-52456","grcaMigration-Ryder","70","0.2890625","101838.56684707174","295.34675873379547","-7.1672330302410066","0.0","0.8751986703095909"
"3942427573","true","2016-10-19 00:00:00.000","-82.31327","30.95741","1.2","6","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101399.03325307817","294.8657175087192","-2.7909224734499816","0.0","1.7774372776329472"
"3942427574","true","2016-10-22 00:00:00.000","-82.31322","30.95723","3.1","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","100727.12803458153","290.1926950985972","2.6603747982226214","0.0","-5.095691074826757"
"3942427575","true","2016-10-25 00:00:00.000","-82.31361","30.95745","2.7","6","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101733.83605280286","287.73944166828244","1.6318576772596536","0.0","1.606733307206283"
"3942427576","true","2016-10-28 00:00:00.000","-82.31362","30.9574","6.1","4","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101997.03315879189","292.0204887272538","-3.8448736765414506","0.0","1.3680920442887725"
"3942427577","true","2016-10-31 00:00:00.000","-82.31297","30.95775","5.1","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101553.50627765067","293.4635421833774","-1.8200348973610427","0.0","1.4387540375690748"
"3942427578","true","2016-11-15 00:00:00.000","-82.31382","30.95729","2.9","4","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101193.17797189218","283.6112298679528","1.9713692710725579","0.0","0.2530256262532451"
"3942427579","true","2016-11-21 00:00:00.000","-82.31361","30.95732","1.5","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101697.85138615892","276.885038014147","3.535540597261001","0.0","-2.0580838228862612"
"3942427580","true","2016-11-24 00:00:00.000","-82.31354","30.95719","6.4","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0078125","101776.64591183342","293.2479780876451","-2.9268163245973176","0.0","0.44589647387871767"
"3942427581","true","2016-11-27 00:00:00.000","-82.31353","30.95705","5.3","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101729.38077794232","283.288851080969","-2.022483000167862","0.0","-3.2207226614642788"
"3942427582","true","2016-11-30 00:00:00.000","-82.3133","30.95722","6.1","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101084.68758234955","294.24560250861873","0.7647664098362321","0.0","3.2947251655184213"
"3942427583","true","2016-12-06 00:00:00.000","-82.31342","30.95754","5.8","6","gps","","16","2651-52456","grcaMigration-Ryder","70","5.875","100704.24059283503","296.8683141949168","-1.3451237254363717","0.0","4.331998722890326"
"3942427584","true","2016-12-09 00:00:00.000","-82.31374","30.95727","1.5","7","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101907.19459954827","284.3605526145122","2.2919864184043934","0.0","-3.2155987937892316"
"3942427585","true","2016-12-12 00:00:00.000","-82.31368","30.95735","4.5","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.03125","101836.99028111383","290.4457377319986","-3.2990325539030083","0.0","-0.008999762585175208"
"3942427586","true","2016-12-15 00:00:00.000","-82.31386","30.95719","2.9","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.765625","101234.66320100657","291.61047070447546","0.17449913988820756","0.01814420415225843","0.8448517132630516"
"3942427587","true","2016-12-18 00:00:00.000","-82.3138","30.95726","2.7","4","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101491.11864578833","292.2711247178146","-1.7324757219703157","0.0","2.5384358687011837"
"3942427588","true","2016-12-21 00:00:00.000","-82.3139","30.95722","2.4","6","gps","","16","2651-52456","grcaMigration-Ryder","70","0.03149021","102346.1260364633","286.81422500146596","-0.17623693797945944","0.0","-2.714019717515"
"3942427589","true","2016-12-24 00:00:00.000","-82.3137","30.95727","1.7","6","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","102372.90645252526","289.8964627686992","-3.149559332550387","0.0","-0.5097699298702698"
"3942427590","true","2016-12-27 00:00:00.000","-82.31366","30.95734","2.3","4","gps","","16","2651-52456","grcaMigration-Ryder","70","0.015625","102554.12373192057","292.22859342891655","-3.2496609853667073","0.0","-0.6241639008893578"
"3942427591","true","2016-12-30 00:00:00.000","-82.31358","30.95739","2.2","7","gps","","16","2651-52456","grcaMigration-Ryder","70","0.03125","101389.91260553336","287.9688166622249","5.29180995961034","0.0","-3.7147996511636743"
"3942427592","true","2017-01-02 00:00:00.000","-82.31374","30.95744","3.9","5","gps","","16","2651-52456","grcaMigration-Ryder","70","0.0","101740.42923513624","292.2932738268136","-0.643444391832203","0.0","2.559448260407315"
