event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3957846945,true,2016-10-31 23:00:08.000,-92.86411,29.90518,"8/9",1.0,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846946,true,2016-11-15 23:00:08.000,-92.86387,29.90513,"6/8",1.9,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846947,true,2016-11-18 23:00:05.000,-92.86397,29.90512,"5/6",2.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846948,true,2016-11-21 23:00:05.000,-92.86401,29.90507,"5/6",3.1,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846949,true,2016-11-24 23:00:08.000,-92.864,29.905,"8/8",1.0,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846950,true,2016-11-27 23:00:05.000,-92.86414,29.90503,"6/7",3.1,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846951,true,2016-11-30 23:00:07.000,-92.864,29.90496,"7/7",1.1,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846952,true,2016-12-03 23:00:08.000,-92.86417,29.90498,"7/7",1.1,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846953,true,2016-12-06 23:00:07.000,-92.86407,29.90488,"6/6",1.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846954,true,2016-12-09 23:00:04.000,-92.86407,29.90493,"6/6",1.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846955,true,2016-12-12 23:00:07.000,-92.86392,29.90507,"7/9",1.5,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846956,true,2016-12-15 23:00:09.000,-92.86406,29.90508,"8/8",1.9,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846957,true,2016-12-18 23:00:05.000,-92.8641,29.90485,"8/8",1.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846958,true,2016-12-21 23:00:07.000,-92.86406,29.90509,"8/8",1.5,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846959,true,2016-12-24 23:00:09.000,-92.86407,29.90518,"8/8",1.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846960,true,2016-12-27 23:00:06.000,-92.86399,29.9051,"6/6",1.6,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846961,true,2016-12-30 23:00:08.000,-92.8641,29.90487,"9/9",1.2,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846962,true,2017-01-02 23:00:08.000,-92.86415,29.90534,"8/8",1.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846963,true,2017-01-05 23:00:04.000,-92.86432,29.90514,"6/6",2.7,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846964,true,2017-01-08 23:00:10.000,-92.8638,29.90495,"7/7",1.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846965,true,2017-01-11 23:00:05.000,-92.8641,29.90501,"7/7",1.2,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846966,true,2017-01-14 23:00:08.000,-92.86416,29.90487,"6/6",1.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846967,true,2017-01-17 23:00:04.000,-92.86426,29.90489,"6/7",2.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846968,true,2017-01-20 23:00:04.000,-92.86384,29.90504,"6/6",2.0,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846969,true,2017-01-23 23:00:05.000,-92.86432,29.90495,"6/7",3.6,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846970,true,2017-01-26 23:00:09.000,-92.86395,29.90492,"6/6",1.5,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846971,true,2016-07-25 23:00:07.000,-77.04604,38.92606,"6/6",4.5,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846972,true,2016-08-06 23:00:08.000,-77.04625,38.92621,"6/6",1.6,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846973,true,2016-08-18 23:00:10.000,-77.04695,38.92544,"4/4",19.5,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846974,true,2016-08-23 23:00:07.000,-76.98564,38.91101,"3/3",5.8,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846975,true,2016-08-29 23:00:08.000,-77.04639,38.92611,"5/5",4.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846976,true,2016-09-01 23:00:10.000,-77.04627,38.92631,"5/5",4.0,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846977,true,2016-09-04 23:00:08.000,-77.04685,38.92624,"6/6",2.4,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846978,true,2016-09-10 23:00:08.000,-77.04597,38.9255,"6/6",3.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846979,true,2016-09-13 23:00:10.000,-77.04612,38.92578,"6/6",2.5,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846980,true,2016-09-16 23:00:10.000,-77.0466,38.9263,"5/5",3.3,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846981,true,2016-09-19 23:00:06.000,-77.04043,38.92617,"4/4",136.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846982,true,2016-09-22 23:00:06.000,-77.04676,38.9269,"6/6",2.4,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846983,true,2016-09-25 23:00:08.000,-77.04672,38.92687,"6/6",1.4,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846984,true,2016-09-28 23:00:07.000,-77.04686,38.92689,"6/6",1.4,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846985,true,2016-10-01 23:00:10.000,-77.04691,38.92691,"5/5",1.7,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846986,true,2016-10-04 23:00:08.000,-79.44022,34.86552,"4/4",3.9,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846987,true,2016-10-07 23:00:10.000,-81.8455,29.20355,"8/8",1.0,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846988,true,2016-10-10 23:00:08.000,-81.81408,27.15482,"7/8",1.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846989,true,2016-10-13 23:00:10.000,-81.81425,27.15574,"4/5",12.7,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846990,true,2016-10-16 23:00:06.000,-81.70317,27.11038,"3/3",2.9,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846991,true,2016-10-19 23:00:08.000,-81.83144,26.82056,"5/6",1.7,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846992,true,2016-10-22 23:00:04.000,-80.35787,25.53252,"7/7",1.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846993,true,2016-10-25 23:00:04.000,-80.35793,25.53254,"4/6",2.4,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846994,true,2016-10-28 23:00:04.000,-80.35778,25.53262,"5/6",3.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846995,true,2016-10-31 23:00:04.000,-80.35792,25.53253,"5/6",4.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846996,true,2016-11-15 23:00:05.000,-80.35762,25.53241,"7/8",1.8,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846997,true,2016-11-18 23:00:10.000,-80.35777,25.53247,"7/8",1.8,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846998,true,2016-11-21 23:00:06.000,-80.3575,25.53236,"4/5",4.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957846999,true,2016-11-24 23:00:10.000,-80.35844,25.53288,"5/6",10.0,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847000,true,2016-11-27 23:00:08.000,-80.35403,25.53024,"4/4",112.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847001,true,2016-11-30 23:00:08.000,-80.35795,25.53248,"7/7",1.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847002,true,2016-12-03 23:00:04.000,-80.35796,25.53246,"7/7",1.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847003,true,2016-12-06 23:00:10.000,-80.35791,25.5325,"6/6",3.8,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847004,true,2016-12-09 23:00:06.000,-80.35779,25.53225,"5/5",2.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847005,true,2016-12-12 23:00:07.000,-80.35797,25.53253,"7/7",4.8,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847006,true,2016-12-15 23:00:07.000,-80.35792,25.53268,"6/6",3.7,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847007,true,2016-12-18 23:00:06.000,-80.35779,25.53254,"4/4",13.3,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847008,true,2016-12-21 23:00:09.000,-80.35776,25.5326,"4/5",2.8,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847009,true,2016-12-24 23:00:09.000,-80.35804,25.53272,"5/5",1.9,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847010,true,2016-12-27 23:00:08.000,-80.35789,25.53251,"7/7",2.1,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847011,true,2016-12-30 23:00:08.000,-80.35795,25.53256,"8/8",1.4,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847012,true,2017-01-02 23:00:09.000,-80.35794,25.53211,"4/4",27.2,,"gps",,"1407","2671-02010","grcaMigration-Ryder"
3957847013,true,2016-07-13 23:00:07.000,-105.14424,40.55481,"6/6",3.4,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847014,true,2016-07-25 23:00:08.000,-105.09395,40.64497,"3/3",6.1,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847015,true,2016-08-06 23:00:09.000,-105.14277,40.55473,"5/5",5.7,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847016,true,2016-08-26 23:00:06.000,-105.14283,40.55452,"6/6",1.8,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847017,true,2016-08-29 23:00:07.000,-105.14302,40.55456,"6/6",2.1,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847018,true,2016-09-04 23:00:10.000,-105.1431,40.5546,"4/5",3.6,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847019,true,2016-09-07 23:00:10.000,-105.14385,40.55488,"5/5",5.4,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847020,true,2016-09-10 23:00:10.000,-105.143,40.55457,"4/5",17.1,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847021,true,2016-09-13 23:00:10.000,-105.14309,40.55462,"5/5",2.9,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847022,true,2016-09-16 23:00:10.000,-99.13539,39.17844,"5/5",6.5,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847023,true,2016-09-19 23:00:06.000,-94.38268,34.31195,"5/5",2.7,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847024,true,2016-09-25 23:00:06.000,-94.37856,34.34629,"3/3",3.5,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847025,true,2016-09-28 23:00:08.000,-94.38366,34.31239,"7/7",1.4,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
3957847026,true,2016-10-04 23:00:10.000,-97.9796,22.06387,"5/5",4.8,,"gps",,"1430","2231-55426","grcaMigration-Ryder"
