"event-id","visible","timestamp","location-long","location-lat","comments","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","MODIS Land Terra Surface Temp & Emissivity 1km Daily Land Surface Temperature Daytime","NCEP NARR SFC Total Precipitation at Surface (Accumulated)","NCEP NARR SFC Temperature at Surface","NCEP NARR FLX Dew Point Temperature at 2 m above Ground","NCEP NARR SFC Evaporation at Surface (Accumulated)","NCEP NARR FLX Relative Humidity at 2 m above Ground","MODIS Land Terra Surface Temp & Emissivity 1km Daily Land Surface Temperature Nighttime","MODIS Land Terra Surface Temp & Emissivity 1km 8d Land Surface Temperature Nighttime","NCEP NARR FLX V Wind at 30 m above Ground","NCEP NARR SFC Pressure at Surface","MODIS Land Terra Surface Temp & Emissivity 1km 8d Land Surface Temperature Daytime","NCEP NARR FLX U Wind at 30 m above Ground","NCEP NARR FLX U Wind at 10 m above Ground","NCEP NARR FLX V Wind at 10 m above Ground"
"3957847183","true","2016-11-30 23:00:04.000","-80.80354","28.0451","6/6","2.9","","gps","","1437","2671-02025","grcaMigration-Ryder","296.02440931468095","0.5703125","298.7532224726574","295.8015611241041","0.17015094","81.95270116456821","NaN","288.78237738329057","5.292127582717436","101290.27000585683","295.57923375633123","0.6837405365524435","0.4384175902859363","4.8116061679992015"
"3957847184","true","2016-12-03 23:00:10.000","-80.80342","28.04497","7/7","1.1","","gps","","1437","2671-02025","grcaMigration-Ryder","296.92562346758274","0.0","294.2937015227076","290.34238661742336","0.13924468","81.87730500266828","NaN","288.7765210182297","-1.71438107057897","101799.88862386947","295.79652459919026","-5.065266312198501","-4.533989041615125","-1.587116461425482"
"3957847185","true","2016-12-06 23:00:09.000","-80.80354","28.04508","6/6","2.3","","gps","","1437","2671-02025","grcaMigration-Ryder","NaN","0.796875","296.3257875448352","293.6393538774486","0.17863142","84.15711651912525","NaN","288.570687195011","2.1281722910855927","101122.76482731747","295.90218326302937","5.272333883896959","4.935670135805582","2.0045264457080094"
"3957847186","true","2016-12-09 23:00:04.000","-80.80345","28.04491","7/7","5.4","","gps","","1437","2671-02025","grcaMigration-Ryder","NaN","0.0625","292.30747261604756","287.92252799701623","0.17094046","83.95943385122685","NaN","287.9653949313522","-6.621633320283124","102353.67270280373","295.81489767795694","-0.6726096260996437","-0.6575659188508618","-6.421022098508389"
"3957847187","true","2016-12-12 23:00:08.000","-80.80331","28.04507","5/5","2.2","","gps","","1437","2671-02025","grcaMigration-Ryder","295.91950440195063","0.0","297.61052789975764","294.26115283548967","0.10615021","78.27424861690328","NaN","287.35059399621537","-0.2358449764743682","101667.1310747066","295.70012511039903","-0.20459518759838474","-0.2666858142440405","-0.27262187360150913"
"3957847188","true","2016-12-15 23:00:09.000","-80.80337","28.04508","7/7","1.3","","gps","","1437","2671-02025","grcaMigration-Ryder","NaN","0.0","294.84347791274973","289.72176198240595","0.1913917","74.61750633130191","NaN","287.6751591654268","-4.943412868827437","101950.23070291246","295.6858014240849","-1.4757978240207998","-1.180716622740293","-4.3565381810688315"
"3957847189","true","2016-12-18 23:00:04.000","-80.80324","28.04513","6/6","2.0","","gps","","1437","2671-02025","grcaMigration-Ryder","NaN","0.265625","298.7146715655587","296.5322403263689","0.1274128","85.63337175128925","NaN","288.4938213157404","4.351160849158715","102160.67899545068","295.72508859945395","-1.1072891306120773","-1.032556111647116","3.804746931953918"
"3957847190","true","2016-12-21 23:00:10.000","-80.80307","28.04495","6/6","2.2","","gps","","1437","2671-02025","grcaMigration-Ryder","NaN","0.0","294.60452673107875","291.09687117588464","0.15890235","84.26640294967045","NaN","289.30933582791727","-2.9052567647704155","101990.79728539396","295.73455848516596","-2.7615915319659607","-2.4230896605829297","-2.4957903737580978"
"3957847191","true","2016-12-24 23:00:10.000","-80.80328","28.04522","8/8","1.9","","gps","","1437","2671-02025","grcaMigration-Ryder","NaN","0.0546875","297.745145017747","294.85102195913277","0.17163062","84.24494317628756","NaN","290.22960113485976","0.5477805037865953","102232.89527517134","296.6114039188119","-4.199357691313424","-3.803655535200397","0.4902045279485474"
"3957847192","true","2016-07-01 23:00:06.000","-84.2783","33.80635","7/7","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","304.59006565941263","291.5813230854989","0.9632282","49.073379924659044","NaN","298.03500970232045","-2.6140655779217274","98314.28658568984","307.8678896256543","2.945906522853693","2.2060088151883743","-1.941345960874809"
"3957847193","true","2016-07-13 23:00:10.000","-84.27952","33.80664","6/6","3.4","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","307.36626551666956","294.3775740326222","0.7773509","52.22980273187407","NaN","296.7984427840033","1.1527209911410086","98561.63035215707","307.05517945454926","1.4104331603570914","1.0430059117939925","0.7959274382054239"
"3957847194","true","2016-07-25 23:00:09.000","-84.28367","33.80771","6/6","1.6","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.27391052","307.7344876834244","294.37917387894873","0.72198474","51.50223470237198","NaN","297.2004231882364","1.3648713802542491","98304.95623523064","NaN","0.9380663276245577","0.8325916624244649","1.2078080152123591"
"3957847195","true","2016-08-18 23:00:10.000","-84.28072","33.80718","5/5","5.8","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","12.3515625","304.96394246979196","295.7892889707342","0.6222123","60.25375928981219","NaN","296.8678139384124","-0.6877411487071058","98635.11043878803","NaN","2.643044094607318","2.3352282241040534","-0.6061684954636265"
"3957847196","true","2016-08-23 23:00:10.000","-84.27994","33.80761","5/5","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","305.01883497930504","294.36696565103506","0.6345477","56.20754914124212","NaN","296.6716512607574","1.562356436234505","98957.30719684614","NaN","-2.200097094523361","-1.7081054936962834","1.2481737241886304"
"3957847197","true","2016-08-26 23:00:08.000","-84.27996","33.80735","5/5","5.6","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.2890625","303.56833381535336","295.256278034476","0.5159968","60.17753261669595","NaN","296.4118527947256","3.147159553272208","98555.64371985108","302.62387685273086","-0.9251464360227941","-0.7656902500597599","2.611893863528463"
"3957847198","true","2016-08-29 23:00:07.000","-84.28019","33.80769","6/6","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","303.3679336400933","292.09131754568824","0.68557405","50.17406152243734","NaN","296.18359063419075","-0.8276039633049752","98496.37777381887","303.78073502557993","-4.9521114774391215","-3.599605171043576","-0.6573948040954196"
"3957847199","true","2016-09-01 23:00:09.000","-84.27993","33.80745","7/7","1.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","4.3359375","304.3143498097245","294.2251909854199","0.5694815","56.28354100036568","NaN","295.9383254008395","0.7290209614634356","97834.57933609378","304.6561281798685","-1.2318331390083834","-1.1032585901548038","0.6538665551981706"
"3957847200","true","2016-09-04 23:00:08.000","-84.28026","33.80774","6/6","2.8","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","301.10576298676534","292.47850134853167","0.5833943","60.33815311864255","NaN","295.8759132732362","3.881666399920096","98662.53999898411","304.7801159892448","-3.5014277970151366","-2.4087148787271206","2.656095047077145"
"3957847201","true","2016-09-07 23:00:08.000","-84.28027","33.8075","5/5","3.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","300.14678852107704","289.04491861129355","0.52313244","43.96937317973163","NaN","295.75747044993705","0.9018955768026035","98768.61409816648","304.9549706628707","2.0667978523249557","1.8270371443677593","0.8029938663079172"
"3957847202","true","2016-09-13 23:00:10.000","-84.28005","33.80758","5/5","3.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","302.3223821348648","293.5818021138942","0.4945553","60.39756989673785","NaN","296.2862865837784","2.273228526560088","98622.28677150325","303.3037565344125","-4.963619055371157","-3.5639853462125295","1.5898438229059786"
"3957847203","true","2016-09-16 23:00:09.000","-84.27993","33.80804","6/6","2.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","301.8042289241213","292.2263707485086","0.52052665","56.75116078724382","NaN","296.62994192757753","3.2969530527049344","98697.61423515399","302.2894812393591","-5.947869352013915","-4.4006151352789455","2.4198469252326578"
"3957847204","true","2016-09-19 23:00:06.000","-84.27996","33.80788","6/6","1.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","300.7492645500936","291.6959118052516","0.46890485","54.864164677553816","NaN","296.16565201562474","-3.7226207268070866","98147.7584969691","302.8408263769674","0.8783605229251736","0.7746412990489047","-3.2946562788304345"
"3957847205","true","2016-09-22 23:00:10.000","-84.27996","33.807","5/5","1.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","300.0357857203387","291.92629169364153","0.43482578","62.15408856047119","NaN","295.66630522021114","-0.100910968897586","98467.11712014578","303.4293422335865","-4.606065385043488","-3.2311418504592546","-0.16164466230329366"
"3957847206","true","2016-09-25 23:00:09.000","-84.28018","33.80709","5/5","2.8","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","301.06274229092816","290.89191449029533","0.40655178","52.66997678552159","NaN","294.8511923741358","3.3734226407382937","98438.80066952176","303.38820216488523","-3.016449611258059","-2.3977348006242862","2.6857221046679904"
"3957847207","true","2016-09-28 23:00:10.000","-84.28055","33.80702","4/4","2.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","297.82784702660757","288.3571159999859","0.43123198","53.60968667763253","NaN","293.3313097187235","0.9957542625638658","98117.7968505317","302.0061168326206","6.04570791382808","4.3011631627461835","0.8150202891158591"
"3957847208","true","2016-10-01 23:00:07.000","-82.31392","30.95712","7/8","1.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","297.1028503307728","285.7097977103884","0.34957337","41.549443061176774","NaN","292.08322069943205","0.15662486070202186","101323.24233638504","299.9783181607619","1.1646834472940117","1.1574399595992395","0.14773733101852995"
"3957847209","true","2016-10-04 23:00:07.000","-82.31333","30.95743","7/7","1.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.5","299.0035983597714","293.1001956333577","0.48065582","69.376859329314","NaN","291.1746533423761","-3.2414428182466413","101148.98601805637","299.63032588559474","-6.892955609268395","-6.227778121161271","-2.98513129532173"
"3957847210","true","2016-10-07 23:00:07.000","-82.31355","30.95714","5/5","3.6","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","6.407851","297.3698061761237","296.5293218514801","0.23136896","96.35960007073486","NaN","289.9511655490724","-12.080654472935787","99774.90895529828","298.6409023550109","0.07293338297861082","0.10123366868552977","-11.270620177195681"
"3957847211","true","2016-10-10 23:00:09.000","-82.31351","30.95743","6/6","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","295.48674031717354","289.49752549237456","0.4004981","70.35627655706088","NaN","288.72967605666923","-1.3615927008393949","102024.87741310729","297.6864885265731","-4.962441053021621","-4.343117081365368","-1.2049426076831702"
"3957847212","true","2016-10-13 23:00:07.000","-82.27435","30.94593","3/4","4.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","298.7294774016717","293.0271063525192","0.33502692","70.90949892197149","NaN","288.9847918252653","-1.5473163687093383","101537.99055024836","297.1689893657805","-3.720170534612758","-3.072213718025616","-1.410823615274556"
"3957847213","true","2016-10-16 23:00:10.000","-82.31376","30.95764","4/5","6.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","296.855727961866","292.6638944006336","0.32639855","78.35359239234549","NaN","289.7694965399216","-0.3745711301707763","101389.28672554396","297.43849736563067","-6.146047392855998","-5.4751542114830745","-0.3811261208824115"
"3957847214","true","2016-10-19 23:00:08.000","-82.31327","30.95741","6/6","1.2","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","298.515274580984","292.6034159335398","0.2994929","71.40940994240647","NaN","289.8167252979326","2.0526430658838812","101251.72373563988","297.21816398233426","-3.096057919269732","-2.443552555120302","1.598575457429746"
"3957847215","true","2016-10-22 23:00:04.000","-82.31322","30.95723","5/6","3.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","287.9780777209668","277.36422356918956","0.2579974","44.93414709626663","NaN","288.842696913639","-4.178110467762545","101348.91620134981","296.7310469146463","2.0836917458314823","2.0038368042069594","-3.902983994739543"
"3957847216","true","2016-10-25 23:00:08.000","-82.31361","30.95745","6/7","2.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","293.9120377768174","287.7305282976849","0.21309018","66.67821001216552","NaN","287.87207930485187","0.47348348518991945","101807.18705396027","296.2238790384486","-4.310327113564829","-3.7402296133435944","0.37882323709859017"
"3957847217","true","2016-10-28 23:00:08.000","-82.31362","30.9574","4/6","6.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","295.83082586361485","291.08095590578665","0.20725322","74.28465715471307","NaN","287.9348828935829","1.2976860975032318","101694.59871434745","296.1035006187418","-4.240315597815025","-3.637625791698417","1.0661493954061685"
"3957847218","true","2016-10-31 23:00:05.000","-82.31297","30.95775","5/6","5.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","296.9121739456663","289.5133316318469","0.20914453","61.63253825669228","NaN","288.5421570888419","0.8313618635150674","101370.28726687758","296.1948747182501","-2.8066622885253647","-2.6527840951959862","0.7534440712481076"
"3957847219","true","2016-11-15 23:00:10.000","-82.31382","30.95729","4/5","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","288.9808394409273","279.990945210382","0.11859208","49.89246933832983","NaN","281.14051197142135","1.1531892537395556","101041.66548088881","293.1380476493643","3.1967563316525816","3.0679661326501977","1.1571018510720792"
"3957847220","true","2016-11-21 23:00:10.000","-82.31361","30.95732","5/6","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","282.11109074098204","268.01086184363066","0.10557836","30.343438012356188","NaN","281.6211133209219","-1.9356529825286157","101539.04681809864","293.0233849462579","2.7541073955643247","2.638829693028448","-1.729386209193692"
"3957847221","true","2016-11-24 23:00:08.000","-82.31354","30.95719","5/7","6.4","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","294.3428270459493","289.29683846698475","0.10189366","64.25752601447668","NaN","283.2420190839454","0.6800424912153712","101941.15473706489","293.4952613270703","1.2251568018170855","1.2132539667509763","0.6734110160889204"
"3957847222","true","2016-11-27 23:00:10.000","-82.31353","30.95705","5/5","5.3","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","289.24399049740754","284.97509323840075","0.10260415","75.30335805516339","NaN","284.86175156513093","-1.2799626836789235","101568.73421708611","293.96127758321046","-4.852464143572307","-3.9523295857175804","-1.0656254267104255"
"3957847223","true","2016-11-30 23:00:05.000","-82.3133","30.95722","5/6","6.1","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","297.51295635458484","293.492506422217","0.17515093","77.17913017096784","NaN","284.9472921806945","7.028164313420786","100851.56638269452","292.89568014374686","4.612451317358078","4.149523117210233","6.364058225740438"
"3957847224","true","2016-12-06 23:00:10.000","-82.31342","30.95754","6/6","5.8","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","293.15312895774207","289.27331596060424","0.25363147","74.8714751107751","NaN","284.06099430577416","0.9219891462963254","100644.52677005036","290.8770566029562","7.107480538228014","6.331273712794749","0.8762036277023262"
"3957847225","true","2016-12-09 23:00:06.000","-82.31374","30.95727","7/7","1.5","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","280.0127669272608","272.7102279367715","0.12794048","57.112274911291095","NaN","281.25912675305113","-4.045463563687889","102506.7887703947","290.3195744613445","-0.7470307086860902","-0.6575651376555344","-3.7148478152538784"
"3957847226","true","2016-12-12 23:00:09.000","-82.31368","30.95735","5/5","4.5","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","294.9012258514533","291.33865248005566","0.1351502","78.90456385379267","NaN","278.38883168773066","0.2144095736699917","101422.37825445976","289.75918076515364","4.133357719054885","3.4539999326792703","0.23910603368951722"
"3957847227","true","2016-12-15 23:00:10.000","-82.31386","30.95719","5/5","2.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","285.1479298505414","277.21512682235766","0.18239164","55.90619997687461","NaN","279.50485691415685","-5.184642436780508","102079.94863937462","290.5117920208863","-0.054615280860721205","0.008858585972604305","-4.0534908858345995"
"3957847228","true","2016-12-18 23:00:07.000","-82.3138","30.95726","4/4","2.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","296.5421090147423","294.03522948177135","0.09641266","80.46341790961891","NaN","282.7356878033938","1.605261413145925","101794.87038189944","291.9586341365452","1.4851563874526694","1.431944460786816","1.5775651375582453"
"3957847229","true","2016-12-21 23:00:09.000","-82.3139","30.95722","6/6","2.4","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","286.361100233188","281.86690521730355","0.07790238","65.05302236359186","NaN","285.9663880150168","0.26535628136798883","101921.33211068205","293.4038397526113","0.11023031013027128","0.08187005972842928","0.23533972136982534"
"3957847230","true","2016-12-24 23:00:04.000","-82.3137","30.95727","6/6","1.7","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","294.66746446822316","290.5671179919709","0.12763065","76.73001097061389","NaN","286.36170565747267","-1.1088736402317847","102190.88652486322","293.374197132069","-2.065408624588235","-1.910773977825455","-1.073896148495118"
"3957847231","true","2016-12-27 23:00:10.000","-82.31366","30.95734","4/5","2.3","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","296.74203730326786","292.369167086799","0.11368388","72.54850216731808","NaN","286.71824153097333","0.7679699381593044","101749.74760344834","293.3560634310994","1.8848356145541922","1.8286117319373347","0.7933812544951909"
"3957847232","true","2016-12-30 23:00:08.000","-82.31358","30.95739","7/7","2.2","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","279.071517506932","270.22905912724684","0.13549906","47.857488469613344","NaN","285.0388017727223","-2.0177647536460093","102127.94167377769","292.7595421981541","3.2573752725403273","3.074433930875981","-1.8698968009594252"
"3957847233","true","2017-01-02 23:00:09.000","-82.31374","30.95744","5/5","3.9","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.015625","298.181637308652","293.72957333317913","0.17475098","75.63140706586448","NaN","282.2507173068941","4.911665619048062","101381.79605891847","291.73425607523507","0.3917716564611884","0.3855184197714656","4.017878540302216"
"3957847234","true","2017-01-05 23:00:06.000","-82.31281","30.95684","4/4","6.3","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","288.0898721679389","282.9996097979238","0.14331448","67.9476014935268","NaN","279.53539746745537","1.791648454341873","100870.12388738558","290.87334186805003","2.751214337361984","2.673667792111301","1.7241256132182545"
"3957847235","true","2017-01-08 23:00:09.000","-82.31537","30.96271","4/4","159.3","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","274.7079200681521","268.18507995938353","0.12757969","60.64392711266983","NaN","276.8324791436756","-4.441535006402658","103280.51692703197","289.5321691460343","-1.7625221899063015","-1.3480897188792786","-3.8498991972984866"
"3957847236","true","2017-01-17 23:00:07.000","-82.31346","30.95722","4/4","4.3","","gps","","1456","2651-52456","grcaMigration-Ryder","NaN","0.0","294.7137942423734","290.3801543774275","0.16617441","72.50389352642998","NaN","283.19951698501495","2.3868663571345574","101789.71681530225","292.2963149814259","2.5914797972184735","2.3796772977204226","2.233541191989644"
"3957847237","true","2016-07-01 23:00:08.000","-84.2816","33.80894","7/7","1.5","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","304.5806778246851","291.584035890381","0.9632282","49.09991638215175","NaN","297.5390295242857","-2.621089783466124","98309.67784052373","308.0216767474646","2.9393358505025877","2.199236334682524","-1.9449166865199221"
"3957847238","true","2016-07-13 23:00:06.000","-84.28312","33.80779","4/4","6.2","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","307.36775251335945","294.3771297396354","0.7773509","52.227937374292246","NaN","296.59112757953955","1.1536995950681537","98560.19518222043","307.2223136244319","1.4056566821820282","1.0415120745423196","0.7988588043519034"
"3957847239","true","2016-07-25 23:00:07.000","-84.28306","33.80739","5/5","1.9","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.27391052","307.7364932032879","294.3787269477386","0.72198474","51.49838667185013","NaN","297.21025832347703","1.3661122488299071","98305.59622339041","NaN","0.9378800059355681","0.8324929412532416","1.208945309284837"
"3957847240","true","2016-08-06 23:00:06.000","-84.21731","33.80791","3/3","4.0","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.5625","306.60459006614894","295.3410425621538","0.6652999","55.638272667398425","NaN","298.7792090825606","-1.0828188503897183","97991.71760260382","NaN","2.4515118008580914","1.7979925741587457","-0.8141920217258042"
"3957847241","true","2016-08-18 23:00:10.000","-84.27975","33.80776","6/6","3.5","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","12.3515625","304.9630852284091","295.7875600059153","0.6222123","60.25194419638805","NaN","296.865473853343","-0.6843459949324319","98633.66984447654","NaN","2.6443561100596646","2.335872611672713","-0.6032899184019316"
"3957847242","true","2016-08-23 23:00:10.000","-84.28162","33.80835","5/5","5.6","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","305.0183990453013","294.36665704879965","0.6345477","56.20804421551627","NaN","296.6591063821132","1.5629981064660048","98956.21097352063","NaN","-2.194203924715546","-1.7052023780482133","1.2501779560977675"
"3957847243","true","2016-08-26 23:00:06.000","-84.27765","33.80132","3/3","7.7","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.2890625","303.57146437683457","295.2591909385125","0.5159968","60.17977587259629","NaN","296.3921362059301","3.1408355672555226","98567.84142125628","303.68338343055666","-0.9215218692913201","-0.7639445905077941","2.6114739629978767"
"3957847244","true","2016-09-01 23:00:10.000","-84.28187","33.80894","4/4","7.5","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","4.3359375","304.3097257419887","294.2215876749209","0.5694815","56.27369359606028","NaN","296.22748190876325","0.7217266663003638","97832.03510983447","304.52695155972816","-1.2235485975780016","-1.0958930597961924","0.647296383863958"
"3957847245","true","2016-09-04 23:00:10.000","-84.26894","33.82566","3/3","3.5","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","301.0582655144474","292.44380076851456","0.5833943","60.359115657862034","NaN","296.27157208901843","3.8200641036305494","98621.5410602281","304.49603856952893","-3.516642261946447","-2.423396190700945","2.6178927672856553"
"3957847246","true","2016-09-10 23:00:10.000","-84.2815","33.80769","4/4","18.8","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","301.35853049783606","291.40024045428646","0.5394057","53.93967660207616","NaN","295.93730595039176","3.8071867118405898","98484.89437710609","304.31013297852456","3.5044213183831","2.7123764733615485","2.9299838032002663"
"3957847247","true","2016-09-13 23:00:08.000","-84.26783","33.81398","3/3","3.3","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","302.31556169623434","293.5722134786657","0.4945553","60.371037437010244","NaN","296.4024686244495","2.235392162041298","98608.20189637807","303.34774548923497","-4.993625811296028","-3.5929283931041125","1.5666955651701806"
"3957847248","true","2016-09-16 23:00:10.000","-84.28111","33.80797","6/6","2.2","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","301.8037584379682","292.22685603815216","0.52052665","56.752586826773786","NaN","296.6341145078068","3.302883661795885","98698.0145521986","302.24246276477504","-5.944748607920088","-4.398401175895181","2.4242695950124853"
"3957847249","true","2016-09-19 23:00:09.000","-84.28135","33.80825","5/5","2.2","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","300.7461937487295","291.6958784601691","0.46890485","54.867612495812615","NaN","296.17095175144254","-3.726671241325952","98147.65594698477","302.8138843718743","0.8784979989958033","0.7747566128120171","-3.2981027293905583"
"3957847250","true","2016-09-22 23:00:07.000","-84.28174","33.80875","4/4","3.0","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","300.0379785870493","291.92438153229136","0.43482578","62.14553558035793","NaN","295.70928100017954","-0.09275826961784217","98463.67110394716","303.40651962549293","-4.5930842422696925","-3.2265024795081025","-0.15488466770275844"
"3957847251","true","2016-09-25 23:00:08.000","-84.28196","33.80867","8/8","1.3","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","301.06174014877064","290.8903210887467","0.40655178","52.6671376223296","NaN","294.89523694603304","3.3777828444747957","98436.11266820636","303.3694669394402","-3.0093016459313424","-2.3926307845018457","2.6897435768925075"
"3957847252","true","2016-09-28 23:00:10.000","-84.28195","33.80859","8/9","1.2","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","297.8252365966249","288.35115225938347","0.43123198","53.59709714549128","NaN","293.3527946768527","0.9945511353302208","98114.76732556638","301.9392488234992","6.040516185645034","4.300917577605098","0.8142947914455372"
"3957847253","true","2016-10-04 23:00:08.000","-84.28337","33.81111","6/6","1.6","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","296.6626347911793","287.592146981124","0.35465583","55.203108325708044","NaN","290.64586681980194","2.356737294940195","98442.35525786172","299.7293559673971","-7.116928318063531","-5.118695370448501","1.6459757048634456"
"3957847254","true","2016-10-07 23:00:08.000","-85.21865","31.19884","8/8","1.0","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0016011018","300.90827692134553","293.2608931917407","0.44336897","62.73611040465097","NaN","290.0236521281392","-7.543632398455956","100024.47551390866","305.9927715225094","-2.1678600209590755","-1.8388435601349382","-6.499573966284238"
"3957847255","true","2016-10-10 23:00:07.000","-82.41154","27.18286","6/7","1.3","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","300.2437126264962","294.4931708348987","0.49049813","72.95028226657382","NaN","294.46369783559044","-4.084198468674133","101952.35381747356","301.22991901284803","-5.342336677339624","-4.553128781179166","-3.9513230502607555"
"3957847256","true","2016-10-13 23:00:10.000","-81.20875","26.10317","6/7","1.3","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","300.81013865559214","296.9182780240582","0.20902687","80.5322635881968","NaN","294.7373197015491","-1.2004192093554797","101532.05914587162","298.84010953617747","-3.061031162522561","-3.6848122263057954","-3.9838933728133776"
"3957847257","true","2016-10-16 23:00:10.000","-81.09113","25.32705","3/4","17.1","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.546875","301.51507274780244","294.9555596488248","1.1383986","68.98120234432491","NaN","296.19066984957647","-3.3519446451563204","101323.61831597223","297.4035692028482","-6.177868253146628","-5.898841514783358","-3.077267746380116"
"3957847258","true","2016-10-19 23:00:10.000","-81.05782","25.54184","4/5","5.0","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0078125","300.0163056107604","294.0905095206066","0.34949297","72.38492664933705","NaN","296.2234104079981","-4.28927397473094","101422.88810040509","298.82015669700047","-5.055978469233176","-4.335070328487236","-3.9035730341905035"
"3957847259","true","2016-10-22 23:00:10.000","-81.0857","25.5357","3/4","4.0","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","297.8962970422694","288.56840339908996","0.35099733","58.82067035603263","NaN","294.5998867145444","-5.394147903009002","101657.5763599537","298.1935325599688","1.5561455547517937","1.3513010499364726","-4.896677050263789"
"3957847260","true","2016-10-25 23:00:06.000","-81.03738","25.48976","3/4","4.4","","gps","","1401","2651-52455","grcaMigration-Ryder","NaN","0.0","298.99322914537004","292.46620971435505","0.31509018","71.0952281507693","NaN","292.7424377079896","-2.9264982829811474","101845.30688183267","296.7626538212249","-7.896755892270775","-6.375199287367078","-3.0738630660301807"
